일자,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"2023/03/21","31430","80","0.26","31488.81","31525","31600","31360","5667089","178364728650","5504964500000","5428671136218","175150000","코스피 200","310.36","0.87","0.28"
"2023/03/20","31350","230","-0.73","31401.08","31570","31725","31345","5826171","183212974870","5395335000000","5499898986978","172100000","코스피 200","309.49","2.58","-0.83"
"2023/03/17","31580","360","1.15","31660.26","31575","31660","31355","6982096","220449351940","5572291000000","5448730239415","176450000","코스피 200","312.07","3.68","1.19"
"2023/03/16","31220","115","-0.37","31290.45","31015","31310","30855","8495023","265065531080","5532184000000","5521200636935","177200000","코스피 200","308.39","0.71","-0.23"
"2023/03/15","31335","390","1.26","31361.41","31260","31530","31180","8461081","265315988630","5521227000000","5557241134623","176200000","코스피 200","309.10","3.52","1.15"
"2023/03/14","30945","740","-2.34","31009.01","31380","31390","30920","12296619","381888297415","5511304500000","5463787807972","178100000","코스피 200","305.58","7.63","-2.44"
"2023/03/13","31685","255","0.81","31772.61","31575","31760","31205","8695718","274529441735","5696963000000","5658701805367","179800000","코스피 200","313.21","2.56","0.82"
"2023/03/10","31430","345","-1.09","31515.45","31400","31530","31265","8278301","260037598185","5860123500000","5666478446890","186450000","코스피 200","310.65","3.39","-1.08"
"2023/03/09","31775","100","-0.31","31857.31","32000","32075","31775","6727453","214561676990","5911738750000","5939796199741","186050000","코스피 200","314.04","1.34","-0.42"
"2023/03/08","31875","460","-1.42","31993.74","32040","32055","31820","10926009","348580091245","5959031250000","5952436103359","186950000","코스피 200","315.38","4.42","-1.38"
"2023/03/07","32335","170","-0.52","32436.59","32455","32605","32335","6041336","196008873360","6095147500000","6064021194359","188500000","코스피 200","319.80","1.14","-0.36"
"2023/03/06","32505","450","1.40","32550.90","32330","32520","32190","9192392","297605621440","6045930000000","6135845305902","186000000","코스피 200","320.94","4.58","1.45"
"2023/03/03","32055","70","0.22","32092.38","32160","32205","31915","7146172","229128691710","5973449250000","5969182773966","186350000","코스피 200","316.36","0.10","0.03"
"2023/03/02","31985","80","0.25","32082.58","31930","32270","31815","9905318","317366582850","6120329750000","5978588782300","191350000","코스피 200","316.26","1.46","0.46"
"2023/02/28","31905","90","0.28","31936.38","31930","32180","31815","7805412","249639211667","6095450250000","6111025601184","191050000","코스피 200","314.80","0.86","0.27"
"2023/02/27","31815","285","-0.89","31849.83","31810","31825","31545","11282435","358037921895","6065529750000","6084910422082","190650000","코스피 200","313.94","3.00","-0.95"
"2023/02/24","32100","290","-0.90","32150.33","32330","32520","32080","6935454","223414475165","6286785000000","6129460772347","195850000","코스피 200","316.94","2.50","-0.78"
"2023/02/23","32390","405","1.27","32400.07","32110","32515","32100","12572489","407324354230","6330625500000","6345553365780","195450000","코스피 200","319.44","3.50","1.11"
"2023/02/22","31985","565","-1.74","32049.29","32160","32265","31970","8547649","273929167270","6347423250000","6264033406982","198450000","코스피 200","315.94","5.62","-1.75"
"2023/02/21","32550","45","-0.14","32612.87","32590","32680","32390","5417319","176404335280","6379800000000","6472024221174","196000000","코스피 200","321.56","0.23","-0.07"
"2023/02/20","32595","110","0.34","32631.40","32520","32705","32200","6087937","198083985175","6356025000000","6395755348553","195000000","코스피 200","321.79","1.01","0.31"
"2023/02/17","32485","290","-0.88","32531.02","32315","32770","32315","7266595","236430563975","6243617000000","6343549582115","192200000","코스피 200","320.78","3.32","-1.02"
"2023/02/16","32775","640","1.99","32863.01","32350","32850","32330","7077262","231675915520","6309187500000","6316270079137","192500000","코스피 200","324.10","6.11","1.92"
"2023/02/15","32135","620","-1.89","32250.41","32825","32830","32115","11497540","370850542800","6267931750000","6208203351152","195050000","코스피 200","317.99","5.48","-1.69"
"2023/02/14","32755","195","0.60","32803.14","32825","32990","32695","6964312","228539594305","6519882750000","6398253215006","199050000","코스피 200","323.47","1.72","0.53"
"2023/02/13","32560","195","-0.60","32630.86","32585","32675","32340","10210789","332199306660","6451764000000","6495172769504","198150000","코스피 200","321.75","1.94","-0.60"
"2023/02/10","32755","85","-0.26","32825.69","32635","32790","32520","8029663","262683391295","6074414750000","6504409545559","185450000","코스피 200","323.69","1.21","-0.37"
"2023/02/09","32840","105","-0.32","32945.25","32750","32970","32665","6633140","218092031195","5967028000000","6109695827962","181700000","코스피 200","324.90","0.73","-0.22"
"2023/02/08","32945","505","1.56","33022.98","32645","33050","32640","7531065","248098869630","6084941500000","6000275699992","184700000","코스피 200","325.63","5.08","1.58"
"2023/02/07","32440","200","0.62","32515.17","32265","32540","32190","5380254","174593240100","5915434000000","6005551244003","182350000","코스피 200","320.55","1.72","0.54"
"2023/02/06","32240","750","-2.27","32335.91","32695","32780","32240","9254976","300306655820","5698420000000","5896453014334","176750000","코스피 200","318.83","7.03","-2.16"
"2023/02/03","32990","135","0.41","33040.32","32795","33080","32660","5538504","182510314860","5623145500000","5839876756503","170450000","코스피 200","325.86","1.93","0.60"
"2023/02/02","32855","350","1.08","32847.37","32950","33085","32595","8822068","289890951640","5632989750000","5598834412780","171450000","코스피 200","323.93","2.74","0.85"
"2023/02/01","32505","350","1.09","32573.18","32385","32585","32280","6413355","208176566255","5579483250000","5584672383556","171650000","코스피 200","321.19","3.93","1.24"
"2023/01/31","32155","505","-1.55","32181.08","32660","32720","32115","7811334","252255279610","5519405750000","5523883089067","171650000","코스피 200","317.26","5.41","-1.68"
"2023/01/30","32660","525","-1.58","32722.30","33200","33290","32650","6923472","226920197545","5606089000000","5616783638978","171650000","코스피 200","322.67","5.31","-1.62"
"2023/01/27","33260","260","0.79","33255.01","33070","33475","32940","4113349","136838342730","5790566000000","5708222615649","174100000","코스피 200","327.98","2.41","0.74"
"2023/01/26","33000","450","1.38","33080.64","32580","33035","32500","3786065","124177987450","5628150000000","5759339461194","170550000","코스피 200","325.57","4.81","1.50"
"2023/01/25","32550","505","1.58","32598.32","32495","32650","32450","4435906","144453539025","5577442500000","5559643881433","171350000","코스피 200","320.76","5.18","1.64"
"2023/01/20","32045","210","0.66","32078.79","31805","32055","31715","6784232","217005482680","5641522250000","5496700962958","176050000","코스피 200","315.58","1.77","0.56"
"2023/01/19","31835","195","0.62","31902.06","31470","31840","31470","5645260","179458019060","5658671250000","5616357991865","177750000","코스피 200","313.81","1.90","0.61"
"2023/01/18","31640","205","-0.64","31711.61","31810","31880","31465","5638277","178416388975","5524344000000","5636739106622","174600000","코스피 200","311.91","1.84","-0.59"
"2023/01/17","31845","255","-0.79","31896.55","32080","32130","31800","4685873","149500861700","5623827000000","5569137568659","176600000","코스피 200","313.75","2.29","-0.72"
"2023/01/16","32100","255","0.80","32124.94","31905","32235","31875","6503180","208778165745","5601450000000","5673263729005","174500000","코스피 200","316.04","2.27","0.72"
"2023/01/13","31845","230","0.73","31898.42","31695","32025","31685","6258098","199473050750","5657264250000","5566274055734","177650000","코스피 200","313.77","3.07","0.99"
"2023/01/12","31615","90","0.29","31590.52","31715","31750","31445","5442438","171905029500","5580047500000","5612056316627","176500000","코스피 200","310.70","0.32","0.10"
"2023/01/11","31525","55","0.17","31559.41","31610","31705","31375","6027427","190062303150","5523180000000","5570235638882","175200000","코스피 200","310.38","0.81","0.26"
"2023/01/10","31470","40","0.13","31478.82","31345","31675","31295","7504527","236001253315","5463192000000","5515088785164","173600000","코스피 200","309.57","0.12","-0.04"
"2023/01/09","31430","825","2.70","31490.63","30945","31440","30895","7939187","248640469465","5339957000000","5466773729980","169900000","코스피 200","309.69","8.16","2.71"
"2023/01/06","30605","325","1.07","30672.22","30070","30765","30070","7372663","225287089875","5114095500000","5211210751207","167100000","코스피 200","301.53","3.66","1.23"
"2023/01/05","30280","240","0.80","30305.28","30210","30425","30045","8142508","246413861600","5071900000000","5064012261451","167500000","코스피 200","297.87","1.89","0.64"
"2023/01/04","30040","620","2.11","30116.74","29255","30110","29240","8096923","242215858510","5085772000000","5044553797181","169300000","코스피 200","295.98","6.40","2.21"
"2023/01/03","29420","0","0.00","29473.67","29455","29545","28870","9260988","271108050450","5133790000000","4989892912359","174500000","코스피 200","289.58","0.21","-0.07"
"2023/01/02","29420","175","-0.59","29494.72","29665","29830","29390","5627556","166391373975","5147029000000","5146828407407","174950000","코스피 200","289.79","1.31","-0.45"
"2022/12/29","29595","540","-1.79","29626.57","29970","30010","29595","5512087","163751188125","5177645250000","5183168890972","174950000","코스피 200","291.10","5.99","-2.02"
"2022/12/28","30135","360","-1.18","30227.32","30355","30395","30100","7272311","219564885825","5249517000000","5288269182086","174200000","코스피 200","297.09","7.13","-2.34"
"2022/12/27","30495","215","0.71","30484.88","30410","30565","30355","2912644","88704433530","5229892500000","5310466494522","171500000","코스피 200","304.22","1.95","0.65"
"2022/12/26","30280","45","0.15","30288.79","30205","30315","30130","5992640","181352724245","5167282000000","5194527533365","170650000","코스피 200","302.27","0.20","0.07"
"2022/12/23","30235","530","-1.72","30270.16","30420","30500","30180","7174835","217221187000","5183790750000","5165602834378","171450000","코스피 200","302.07","5.41","-1.76"
"2022/12/22","30765","395","1.30","30812.19","30510","30765","30440","4637378","142250151565","5288503500000","5282749722527","171900000","코스피 200","307.48","4.25","1.40"
"2022/12/21","30370","75","-0.25","30386.10","30630","30635","30335","5724378","174084325145","5234269500000","5223369925850","172350000","코스피 200","303.23","0.82","-0.27"
"2022/12/20","30445","255","-0.83","30468.57","30585","30690","30320","5809168","177021159380","5469444250000","5251258649105","179650000","코스피 200","304.05","2.72","-0.89"
"2022/12/19","30700","5","0.02","30740.53","30620","30835","30575","4226027","129738257345","5407805000000","5522535638379","176150000","코스피 200","306.77","0.71","-0.23"
"2022/12/16","30695","145","-0.47","30811.78","30380","30735","30375","5847327","179330091205","5347069000000","5427495608321","174200000","코스피 200","307.48","0.25","-0.08"
"2022/12/15","30840","520","-1.66","30837.63","31170","31210","30840","7233435","223640538485","5455596000000","5371915553495","176900000","코스피 200","307.73","5.50","-1.76"
"2022/12/14","31360","350","1.13","31389.46","31125","31395","31115","4928094","154403517750","5527200000000","5552796001882","176250000","코스피 200","313.23","3.67","1.19"
"2022/12/13","31010","25","-0.08","31022.45","31200","31225","30900","6070944","188309352040","5364730000000","5467707559948","173000000","코스피 200","309.56","0.08","-0.03"
"2022/12/12","31035","195","-0.62","31031.55","31010","31100","30930","5504100","170767974555","5365951500000","5368457723485","172900000","코스피 200","309.64","1.99","-0.64"
"2022/12/09","31230","360","1.17","31230.40","31025","31275","30905","5317174","165538032365","5399667000000","5399736042790","172900000","코스피 200","311.63","3.39","1.10"
"2022/12/08","30870","0","0.00","30891.26","30895","30935","30660","7341164","226043218435","5337423000000","5341099459110","172900000","코스피 200","308.24","0.03","-0.01"
"2022/12/07","30870","175","-0.56","30897.05","30935","31065","30850","3129663","96772328450","5442381000000","5342100567501","176300000","코스피 200","308.27","1.87","-0.60"
"2022/12/06","31045","400","-1.27","31084.76","31175","31370","31025","5119207","159880245870","5431322750000","5480243148426","174950000","코스피 200","310.14","3.77","-1.20"
"2022/12/05","31445","100","-0.32","31461.69","31655","31750","31355","9855214","310419685275","5546898000000","5504221857104","176400000","코스피 200","313.91","1.11","-0.35"
"2022/12/02","31545","720","-2.23","31573.04","32150","32150","31545","8153695","258525805435","5649709500000","5569483705513","179100000","코스피 200","315.02","7.00","-2.17"
"2022/12/01","32265","190","0.59","32273.33","32535","32610","32210","7577432","245115961495","5735103750000","5780154079956","177750000","코스피 200","322.02","1.02","0.32"
"2022/11/30","32075","475","1.50","32172.07","31430","32075","31430","4160884","132901576415","5853687500000","5718586000598","182500000","코스피 200","321.00","5.42","1.72"
"2022/11/29","31600","355","1.14","31629.97","31230","31610","31160","6566545","206550620040","5727500000000","5772470253778","181250000","코스피 200","315.58","3.37","1.08"
"2022/11/28","31245","385","-1.22","31291.47","31430","31440","31165","6537635","204418621070","5664718500000","5671579011052","181300000","코스피 200","312.21","3.86","-1.22"
"2022/11/25","31630","130","-0.41","31678.12","31780","31815","31620","4544368","143982543515","5889506000000","5743243577698","186200000","코스피 200","316.07","1.23","-0.39"
"2022/11/24","31760","295","0.94","31800.77","31685","31775","31565","11526271","365213024465","5866072000000","5921303188941","184700000","코스피 200","317.30","3.19","1.02"
"2022/11/23","31465","210","0.67","31481.38","31480","31565","31345","7472325","235112261920","5902834000000","5814610488472","187600000","코스피 200","314.11","2.09","0.67"
"2022/11/22","31255","225","-0.71","31273.28","31405","31555","31255","7751187","242808336960","5839996750000","5866868096340","186850000","코스피 200","312.02","2.65","-0.84"
"2022/11/21","31480","245","-0.77","31536.78","31800","31810","31375","10615738","334215204325","5908796000000","5892647848856","187700000","코스피 200","314.67","2.45","-0.77"
"2022/11/18","31725","70","-0.22","31782.28","31795","32105","31700","7653425","243670783755","5875470000000","5965533444784","185200000","코스피 200","317.12","0.37","0.12"
"2022/11/17","31795","425","-1.32","31744.88","32050","32085","31755","6539407","208211701370","5880485250000","5879151031495","184950000","코스피 200","316.75","5.21","-1.62"
"2022/11/16","32220","60","-0.19","32265.56","32345","32345","31870","9267661","298099091485","5957478000000","5967514611639","184900000","코스피 200","321.96","0.35","-0.11"
"2022/11/15","32280","90","0.28","32300.22","32285","32355","32065","6874640","221634507485","5734542000000","5972310018279","177650000","코스피 200","322.31","0.78","0.24"
"2022/11/14","32190","205","-0.63","32223.23","32435","32520","32170","11317755","365545668850","5815123500000","5724457480025","180650000","코스피 200","321.53","1.56","-0.48"
"2022/11/11","32395","1250","4.01","32380.96","32140","32430","32105","16211530","524066683445","5782507500000","5849620779535","178500000","코스피 200","323.09","11.96","3.84"
"2022/11/10","31145","395","-1.25","31185.31","31300","31525","31145","9085819","284078434855","5493978000000","5566577000919","176400000","코스피 200","311.13","4.10","-1.30"
"2022/11/09","31540","310","0.99","31594.78","31375","31665","31300","8762093","276259365240","5431188000000","5573318579840","172200000","코스피 200","315.23","3.22","1.03"
"2022/11/08","31230","445","1.45","31270.99","31020","31295","30945","9122938","284259603330","5382490500000","5384864904932","172350000","코스피 200","312.01","4.14","1.34"
"2022/11/07","30785","325","1.07","30856.70","30555","30830","30485","8097421","249022712690","5422777750000","5318151416008","176150000","코스피 200","307.87","3.54","1.16"
"2022/11/04","30460","265","0.88","30506.30","30065","30460","29960","7785493","235779051075","5456909000000","5373685026829","179150000","코스피 200","304.33","2.67","0.89"
"2022/11/03","30195","170","-0.56","30238.80","29855","30385","29735","6889893","207241353890","5317339500000","5417280819465","176100000","코스피 200","301.66","2.21","-0.73"
"2022/11/02","30365","55","-0.18","30460.46","30270","30500","30205","6338612","192597079720","5445962750000","5364086905553","179350000","코스피 200","303.87","0.01","-0.00"
"2022/11/01","30420","455","1.52","30461.45","30045","30425","30000","7492177","227371968165","5346315000000","5463260909578","175750000","코스피 200","303.88","4.30","1.44"
"2022/10/31","29965","440","1.49","30031.30","29845","30035","29675","6592231","197267950615","5266348750000","5278000126160","175750000","코스피 200","299.58","4.52","1.53"
"2022/10/28","29525","385","-1.29","29579.23","29690","29875","29515","8458719","250804530580","5189018750000","5198550212604","175750000","코스피 200","295.06","3.76","-1.26"
"2022/10/27","30015","515","1.75","29956.22","29670","30055","29640","7998093","239384188490","5272134750000","5264806230293","175650000","코스피 200","298.82","4.97","1.69"
"2022/10/26","29500","200","0.68","29563.08","29290","29655","29245","3811327","112361999480","5084325000000","5192755529799","172350000","코스피 200","293.85","2.27","0.78"
"2022/10/25","29300","45","0.15","29336.65","29295","29510","29210","6172207","181160877090","5061575000000","5056170924286","172750000","코스피 200","291.58","0.11","0.04"
"2022/10/24","29255","270","0.93","29325.16","29440","29555","29165","7609488","223291286150","5194225250000","5065921206536","177550000","코스피 200","291.47","2.90","1.00"
"2022/10/21","28985","60","0.21","29036.10","28840","29160","28820","6552147","189894105095","5082519750000","5155358922546","175350000","코스피 200","288.57","0.04","-0.01"
"2022/10/20","28925","285","-0.98","29040.23","29045","29095","28760","8545515","247244119469","5064767500000","5092203698780","175100000","코스피 200","288.61","2.68","-0.92"
"2022/10/19","29210","240","-0.81","29308.21","29470","29635","29205","8116868","238447736665","5069395500000","5131867586804","173550000","코스피 200","291.29","2.30","-0.78"
"2022/10/18","29450","375","1.29","29538.35","29500","29500","29100","6971894","204894203010","4937292500000","5126380453630","167650000","코스피 200","293.59","4.02","1.39"
"2022/10/17","29075","20","0.07","29136.72","28670","29120","28600","7384949","213995169345","4960195000000","4884771627151","170600000","코스피 200","289.57","0.21","0.07"
"2022/10/14","29055","690","2.43","29115.00","28780","29170","28780","10890572","316406871025","4888503750000","4967019189958","168250000","코스피 200","289.36","6.79","2.40"
"2022/10/13","28365","460","-1.60","28435.88","28720","28740","28365","11078773","315794823350","4867434000000","4784336036172","171600000","코스피 200","282.57","4.52","-1.57"
"2022/10/12","28825","245","0.86","28888.12","28525","28830","28505","9665913","277467392842","4871425000000","4957201334958","169000000","코스피 200","287.09","2.13","0.75"
"2022/10/11","28580","595","-2.04","28675.11","28600","28605","28330","10921720","311354948095","4870032000000","4846093672782","170400000","코스피 200","284.96","5.45","-1.88"
"2022/10/07","29175","110","-0.38","29221.21","28970","29320","28905","10320186","301110796358","4923281250000","4979293901143","168750000","코스피 200","290.41","0.85","-0.29"
"2022/10/06","29285","320","1.10","29306.18","29200","29435","29100","12374324","362570312969","4971128750000","4945417265354","169750000","코스피 200","291.26","2.21","0.76"
"2022/10/05","28965","5","0.02","29085.29","29465","29465","28850","10693954","310683400355","4828465500000","4937227498679","166700000","코스피 200","289.05","0.78","0.27"
"2022/10/04","28960","685","2.42","29006.59","28685","29030","28655","4502303","130267435720","4879760000000","4835398516293","168500000","코스피 200","288.27","6.91","2.46"
"2022/09/30","28275","125","-0.44","28314.55","28290","28590","28020","7626010","216081411670","4728993750000","4771000986759","167250000","코스피 200","281.36","1.29","-0.46"
"2022/09/29","28400","10","0.04","28443.77","28740","28930","28400","7949033","227701536470","4730020000000","4757220613305","166550000","코스피 200","282.65","0.54","-0.19"
"2022/09/28","28390","715","-2.46","28411.39","28770","28995","28160","12791896","364062736100","4738291000000","4731916726637","166900000","코스피 200","283.19","7.01","-2.42"
"2022/09/27","29105","55","0.19","29113.89","29075","29130","28770","8734976","253047345280","4888184750000","4859108358496","167950000","코스피 200","290.20","0.43","0.15"
"2022/09/26","29050","730","-2.45","29070.58","29400","29440","28990","10502045","306233626410","4860065000000","4882403550754","167300000","코스피 200","289.77","7.97","-2.68"
"2022/09/23","29780","370","-1.23","29869.47","30145","30200","29700","9183764","274488342184","4947947000000","4997162738351","166150000","코스피 200","297.74","3.91","-1.30"
"2022/09/22","30150","330","-1.08","30261.14","30115","30215","29950","13016865","392104502985","4928017500000","5027887835211","163450000","코스피 200","301.65","3.02","-0.99"
"2022/09/21","30480","285","-0.93","30561.76","30535","30640","30415","7105697","216839606135","4981956000000","4995320082913","163450000","코스피 200","304.67","2.87","-0.93"
"2022/09/20","30765","105","0.34","30849.38","30875","31025","30720","5210543","160679147635","5137755000000","5042331659676","167000000","코스피 200","307.54","1.05","0.34"
"2022/09/19","30660","220","-0.71","30744.15","30950","31010","30600","6177702","189975383740","5140149000000","5134273813526","167650000","코스피 200","306.49","2.20","-0.71"
"2022/09/16","30880","220","-0.71","30964.05","30805","30945","30715","8142741","251310881470","5227984000000","5191123113913","169300000","코스피 200","308.69","1.94","-0.62"
"2022/09/15","31100","175","-0.56","31159.35","31345","31390","31065","7403788","230964886890","5095735000000","5275278021516","163850000","코스피 200","310.63","2.11","-0.67"
"2022/09/14","31275","630","-1.97","31368.97","30990","31415","30920","7826668","244552606765","5168193750000","5139806311126","165250000","코스피 200","312.74","5.82","-1.83"
"2022/09/13","31905","975","3.15","31951.44","31495","31985","31435","5592132","177926884500","5269110750000","5279975746812","165150000","코스피 200","318.56","9.44","3.05"
"2022/09/08","30930","60","0.19","31006.67","31085","31090","30850","6406307","198403981855","5067880500000","5120751143847","163850000","코스피 200","309.12","0.96","0.31"
"2022/09/07","30870","455","-1.45","30910.17","31110","31110","30685","9564382","295077803570","5082745500000","5064630988361","164650000","코스피 200","308.16","4.85","-1.55"
"2022/09/06","31325","0","0.00","31395.25","31400","31560","31225","7524220","235969371225","5267298750000","5169228208507","168150000","코스피 200","313.01","0.54","0.17"
"2022/09/05","31325","0","0.00","31341.06","31320","31605","31205","7281688","228462595855","5387900000000","5269999389576","172000000","코스피 200","312.47","0.45","-0.14"
"2022/09/02","31325","175","-0.56","31386.23","31635","31665","31200","10253320","322344943600","5386333750000","5398431992797","171950000","코스피 200","312.92","2.10","-0.67"
"2022/09/01","31500","730","-2.26","31596.22","31820","31845","31480","13628110","431020583980","5455800000000","5432969807707","173200000","코스피 200","315.02","7.94","-2.46"
"2022/08/31","32230","245","0.77","32390.91","31690","32355","31640","7892835","254206122600","5709544500000","5610105933338","177150000","코스피 200","322.96","3.47","1.09"
"2022/08/30","31985","345","1.09","32043.26","31790","32000","31740","4446039","141970897470","5667742000000","5676463754818","177200000","코스피 200","319.49","3.14","0.99"
"2022/08/29","31640","780","-2.41","31729.20","31645","31765","31575","6758410","214074251645","5234838000000","5622414720110","165450000","코스피 200","316.35","7.56","-2.33"
"2022/08/26","32420","20","0.06","32484.71","32555","32685","32390","4996787","162415206595","5470875000000","5374595028371","168750000","코스피 200","323.91","0.28","0.09"
"2022/08/25","32400","375","1.17","32458.23","32150","32400","32115","5407046","174920912540","5333040000000","5477326681599","164600000","코스피 200","323.63","3.77","1.18"
"2022/08/24","32025","130","0.41","32081.33","32000","32110","31875","5808668","186047071775","5287327500000","5280587506109","165100000","코스피 200","319.86","1.17","0.37"
"2022/08/23","31895","405","-1.25","31964.15","32075","32200","31860","6152631","196732276130","5181342750000","5277281354145","162450000","코스피 200","318.69","4.08","-1.26"
"2022/08/22","32300","425","-1.30","32372.58","32375","32475","32230","5786119","187164432995","5340805000000","5258926055754","165350000","코스피 200","322.77","4.02","-1.23"
"2022/08/19","32725","190","-0.58","32774.79","32950","32950","32685","4518760","148055731040","5379990000000","5419311791217","164400000","코스피 200","326.79","2.01","-0.61"
"2022/08/18","32915","125","-0.38","32975.87","32865","32985","32655","7571930","248911020560","5412871750000","5421233064928","164450000","코스피 200","328.80","1.11","-0.34"
"2022/08/17","33040","170","-0.51","33085.78","33270","33365","33000","7081131","234501602395","5306224000000","5440955992862","160600000","코스피 200","329.91","1.87","-0.56"
"2022/08/16","33210","85","0.26","33273.06","33350","33385","33170","6804788","226352350745","5386662000000","5343653507534","162200000","코스피 200","331.78","1.11","0.34"
"2022/08/12","33125","125","0.38","33163.92","32965","33175","32965","6411616","212365186510","5273500000000","5379187762383","159200000","코스피 200","330.67","0.75","0.23"
"2022/08/11","33000","540","1.66","33089.90","32830","33000","32825","6979981","230284825005","5365800000000","5267912766899","162600000","코스피 200","329.92","5.57","1.72"
"2022/08/10","32460","385","-1.17","32532.92","32670","32705","32430","6396791","207991870950","5256897000000","5289852767063","161950000","코스피 200","324.35","3.76","-1.15"
"2022/08/09","32845","105","0.32","32909.56","32750","32895","32585","6100712","200237269240","5279833750000","5329703077843","160750000","코스피 200","328.11","0.88","0.27"
"2022/08/08","32740","60","-0.18","32821.43","32575","32770","32550","5426099","177567347690","5182742000000","5276045209359","158300000","코스피 200","327.23","0.27","-0.08"
"2022/08/05","32800","215","0.66","32847.90","32685","32900","32685","6228446","204415443605","5205360000000","5199822205628","158700000","코스피 200","327.50","2.03","0.62"
"2022/08/04","32585","165","0.51","32644.77","32635","32690","32465","7454291","243013831570","5220117000000","5180724241751","160200000","코스피 200","325.47","1.67","0.52"
"2022/08/03","32420","225","0.70","32477.48","32210","32420","32085","5553911","179728207435","5248798000000","5202891631736","161900000","코스피 200","323.80","2.16","0.67"
"2022/08/02","32195","175","-0.54","32261.75","32335","32335","32095","6319529","203617621540","5131883000000","5223177609361","159400000","코스피 200","321.64","1.33","-0.41"
"2022/08/01","32370","15","-0.05","32395.01","32305","32515","32155","6077218","196742619555","5172726000000","5163764486055","159800000","코스피 200","322.97","0.34","-0.11"
"2022/07/29","32385","140","0.43","32429.29","32500","32670","32275","8390909","271999730855","5175123000000","5182199894508","159800000","코스피 200","323.31","1.69","0.53"
"2022/07/28","32245","210","0.66","32260.00","32345","32470","32145","7307853","235725450380","5152751000000","5155147241851","159800000","코스피 200","321.62","1.88","0.59"
"2022/07/27","32105","10","0.03","32070.83","32085","32110","31870","2100721","67154183230","5176931250000","5124919188053","161250000","코스피 200","319.74","0.13","0.04"
"2022/07/26","32095","115","0.36","32128.25","31870","32115","31810","2281501","72973254050","5196180500000","5180680726817","161900000","코스피 200","319.61","1.27","0.40"
"2022/07/25","31980","125","0.39","32000.49","31750","32135","31725","4950143","158362947830","5121597000000","5180878796073","160150000","코스피 200","318.34","1.01","0.32"
"2022/07/22","31855","200","-0.62","31897.89","31985","32190","31815","6243090","199239340345","5155731750000","5108447700502","161850000","코스피 200","317.33","2.35","-0.74"
"2022/07/21","32055","345","1.09","32132.85","31755","32075","31720","5550883","177615813270","5224965000000","5200701843510","163000000","코스피 200","319.68","3.66","1.16"
"2022/07/20","31710","235","0.75","31765.97","31985","32065","31650","6810248","216667611140","5152875000000","5177852683927","162500000","코스피 200","316.02","2.12","0.68"
"2022/07/19","31475","105","-0.33","31554.67","31455","31500","31290","4685922","147461587685","5220128750000","5127633227596","165850000","코스피 200","313.90","0.97","-0.31"
"2022/07/18","31580","685","2.22","31654.81","31205","31615","31160","7193533","226808053125","5292808000000","5249950039398","167600000","코스피 200","314.87","6.96","2.26"
"2022/07/15","30895","185","0.60","30957.54","30900","30935","30335","7255044","223196854890","5178002000000","5188482867418","167600000","코스피 200","307.91","2.56","0.84"
"2022/07/14","30710","110","-0.36","30702.06","30590","30935","30500","5896627","181097880980","5251410000000","5145664519143","171000000","코스피 200","305.35","1.24","-0.40"
"2022/07/13","30820","160","0.52","30825.97","30735","31030","30660","6840518","211004290565","5219367000000","5271240919920","169350000","코스피 200","306.59","1.56","0.51"
"2022/07/12","30660","295","-0.95","30670.15","30830","30900","30495","5551637","170152631500","5146281000000","5193990466115","167850000","코스피 200","305.03","3.26","-1.06"
"2022/07/11","30955","175","-0.56","30997.01","31200","31325","30925","6570561","204142249610","5200440000000","5202848474578","168000000","코스피 200","308.29","1.86","-0.60"
"2022/07/08","31130","170","0.55","31183.95","31185","31435","31130","8836853","275828504285","5170693000000","5238904361255","166100000","코스피 200","310.15","1.84","0.60"
"2022/07/07","30960","610","2.01","30999.54","30590","31145","30525","6746537","208492078800","5103756000000","5149023076236","164850000","코스피 200","308.31","6.03","1.99"
"2022/07/06","30350","705","-2.27","30396.43","30810","30925","30325","9116536","278462487685","5003197500000","5010851102574","164850000","코스피 200","302.28","6.75","-2.18"
"2022/07/05","31055","485","1.59","31072.94","30855","31165","30715","7245145","224556108290","5091467250000","5122374867969","163950000","코스피 200","309.03","5.02","1.65"
"2022/07/04","30570","10","0.03","30570.51","30570","30750","30265","8932236","272603325825","5051692500000","5012035015735","165250000","코스피 200","304.01","0.01","-0.00"
"2022/07/01","30560","315","-1.02","30571.90","31050","31175","30335","6240988","191329575815","5189088000000","5052005826967","169800000","코스피 200","304.02","3.18","-1.04"
"2022/06/30","30875","520","-1.66","30890.10","31280","31280","30870","7940411","246343261665","5227137500000","5245139711928","169300000","코스피 200","307.20","5.66","-1.81"
"2022/06/29","31395","535","-1.68","31457.14","31555","31655","31365","6177527","194351187950","5296336500000","5325694366958","168700000","코스피 200","312.86","6.25","-1.96"
"2022/06/28","31930","245","0.77","31972.52","31725","31930","31560","6746503","214687567935","5298783500000","5393763493389","165950000","코스피 200","319.11","2.91","0.92"
"2022/06/27","31685","400","1.28","31681.63","31520","31930","31235","8572714","271613361335","5137722750000","5257566566409","162150000","코스피 200","316.20","4.13","1.32"
